path,text
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,I WOULD EXHORT YOU TO HAVE PATIENCE AND THAT YE BEAR WITH ALL MANNER OF AFFLICTIONS THAT YE DO NOT REVILE AGAINST THOSE WHO DO CAST YOU OUT BECAUSE OF YOUR EXCEEDING POVERTY
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,THE DAUGHTER OF THE KING OF NAPLES SOBBED AND CRIED SO LOUD WHEN SHE FOUND THAT IT WAS NOT HER OWN PRINCE WITH WHOM SHE WAS SAILING THAT THE ROBBER BECAME QUITE DISGUSTED WITH HER
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,SHE EXCLAIMED I OUGHTN'T TO HAVE SAID THAT OUGHT I I FORGOT HOW RUDE IT WOULD SOUND BUT INDEED I ONLY MEANT THAT SABRE WAS SO SLOW AND HEAVY AND AND SO INDIFFERENT TO PEOPLE SOMEHOW I DON'T THINK HE CARES ABOUT BEING LIKED AT ALL
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,NEVER ON YOUR PRINCIPALITY EXCLAIMED THE YOUNG MAN HOPELESSLY YOU DON'T KNOW MARIAN OF COURSE SHE'S ALWAYS ON TIME TO THE MINUTE THAT WAS THE FIRST THING ABOUT HER THAT ATTRACTED ME
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,AND WHICH LIVED WITH THEM IN THE FORM OF A CAT WAS PLUNGED INTO BOILING WATER PRICKED WITH A KNIFE AND BURIED IN A DUNG HILL SO THAT AS THAT ROTTED THE LIVER OF THE YOUNG MAN MIGHT ROT ALSO WHICH WAS AFFIRMED TO HAVE COME TO PASS
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,THE ENCHANTED TYPES ONE TIME A KNOOK BECAME TIRED OF HIS BEAUTIFUL LIFE AND LONGED FOR SOMETHING NEW TO DO THE KNOOKS HAVE MORE WONDERFUL POWERS THAN ANY OTHER IMMORTAL FOLK EXCEPT PERHAPS THE FAIRIES AND RYLS
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,THE GREATER PART WILL BE FURNISHED AFTERWARDS BY THE STATE IN WHICH WE FIND THE AFFAIRS OF THE TESTATOR
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,AND KEPT POOR RICHARD CARSTONE FROM HIS FORTUNE TILL THE FORTUNE ITSELF HAD DISAPPEARED WAS A VERY WRONG LEGAL SYSTEM INDEED OFTEN TOO DICKENS'S STORIES ARE IN A SENSE SERMONS AGAINST VERY HUMAN SINS
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,AND ABOUT THE TEMPLES BY PEARLY TINTS THREADED WITH BLUE THE SPECIAL PRIVILEGE OF THESE DELICATE COMPLEXIONS THE FACE WHOSE OVAL RAPHAEL SO OFTEN GAVE TO HIS MADONNAS WAS REMARKABLE FOR THE SOBER AND VIRGINAL TONE OF THE CHEEKS SOFT AS A BENGAL ROSE
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,FROM ACUTE FEVER THEY SEND FORTH SUCH REEK AND ONE OF THEM WHO FELT HIMSELF ANNOYED AT BEING PERADVENTURE NAMED SO DARKLY SMOTE WITH THE FIST UPON HIS HARDENED PAUNCH IT GAVE A SOUND AS IF IT WERE A DRUM
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,MOREOVER THE TECHNICALITIES OF THESE PEOPLES BEING NOT SO IMMEDIATELY AND CONSTANTLY BROUGHT INTO CONTRAST AND CONTACT WITH THEIR LATIN OR GREEK ROOTS AS THEY WOULD BE IF THEY WERE DERIVED AS ARE SO MANY PATRIOTIC GERMAN TECHNICALITIES
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,THAT DOESN'T APPEAL TO ME SHE SAID I AM AFRAID IT DOESN'T HE REPLIED AND STROLLED TOWARDS HER AS THOUGH TO PASS HER ON HIS WAY TO THE WINDOW
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,OWING TO DELICATE HEALTH OR OTHER PREDISPOSING CAUSES HIS DOUBLE YOU KNOW WHAT I MEAN OF COURSE HIS ETHERIC BODY OF DESIRE OR ASTRAL BODY AS SOME TERM IT
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,CUT TWO POUNDS OF STURGEON INTO SQUARES PARBOIL DRAIN AND COOL COOK TOGETHER ONE TABLESPOONFUL EACH OF BUTTER AND FLOUR ADD TWO CUPFULS OF MILK AND SOME OF THE LIQUID DRAINED FROM THE FISH COOK UNTIL THICK STIRRING CONSTANTLY
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,LET HIM SEE THAT THERE WERE TEARS IN HER EYES SHOOK HER HEAD AND LEFT THE ROOM ALONE HE LAY BREATHING RAPIDLY HIS EMACIATED CHEST PROVING ITSELF EQUAL TO THE DEMANDS HIS EMOTION PUT UPON IT FINE HE REPEATED WITH HUSKY INDIGNATION
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,WITH A MORBID EXPECTATION MURMURED EUGENE TO LIGHTWOOD THAT SOMEBODY IS ALWAYS GOING TO TELL HIM THE TRUTH THIS IS HEXAM'S BOAT SAID MISTER INSPECTOR
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,KNOWING IT WAS USELESS TO TRY PERSUASION THE FACT IS I AM LIKELY TO HAVE A JOURNEY TO TAKE AND YOU KNOW WHAT JOURNEYING IS IN THESE TIMES YOU DON'T SUSPECT ME OF TREASON AGAINST THE REPUBLIC NO I KNOW NO HARM OF YOU SAID NICCOLO IN HIS BLUNT WAY AGAIN
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,MUCH MORE THEREFORE ALL THE INTELLECTUAL POWERS WHICH ARE THE HIGHEST ARE ACTIVE ON THE CONTRARY THE PHILOSOPHER SAYS
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,THE VERY TRADITIONS TO WHICH WE HAVE REFERRED AS EXISTING AMONG THE PERUVIANS
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,HE LOOKED SEARCHINGLY INTO THE MISTS ON EVERY HAND AND PAUSED FREQUENTLY AS IF QUESTIONING THE PROPER COURSE SUDDENLY HE STEPPED QUICKLY FORWARD
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,IF I WERE TO TELL A PUBLISHER I DARE SAY HE'D HESITATE THEY ARE SUCH BLOCKHEADS AND AS FOR THE BUSINESS SIDE PRINTING PAPER SELLING YOU TRUST TO ME I KNOW MY WAY ABOUT WE'LL BEGIN IN A SMALL WAY AND GO ON TO A LARGE
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,THE AUDIENCE FELT THAT A STARTLING REVELATION WAS TO FOLLOW THIS OMINOUS PRELUDE WELL SAID THE PRESIDENT YOUR NAME I CANNOT TELL YOU MY NAME SINCE I DO NOT KNOW IT BUT I KNOW MY FATHER'S AND CAN TELL IT TO YOU
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,AND THE OLD MAN CARRIED HOME A BASKET FULL OF ASHES NOT LONG AFTER THIS THE OLD MAN ACCIDENTALLY SCATTERED SOME OF THE ASHES MADE BY THE BURNING OF THE MORTAR ON THE TREES OF HIS GARDEN A WONDERFUL THING HAPPENED
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,TOBY VANDERWILLER SHE LEARNED THAT TOBY WAS ONE OF THE OLDEST SETTLERS IN THIS PART OF THE MICHIGAN PENINSULA AND IN HIS YOUTH HAD BEEN A TIMBER RUNNER THAT IS A MAN WHO BY FOLLOWING THE SURVEYORS LINES ON A PIECE OF TIMBER
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,THEN I BECAME A THIEF AND LATELY HAVE BECOME AN ASSASSIN A MURMUR OR RATHER STORM OF INDIGNATION BURST FROM ALL PARTS OF THE ASSEMBLY
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,YE SEE THAT A SECOND PROPHET OF OLD HAS TESTIFIED OF THE SON OF GOD
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,SOMETIMES SHE WOULD LET US BRING HER FROM UNDER THE SOFA HER GORGEOUS PRINTS ILLUSTRATING WILHELM TELL AND WOULD REPEAT THE TEXT RELATING TO THE SCENES AS WE EXAMINED EACH PICTURE WITH EAGER INTEREST
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,AS THE YOUNGEST OF THOSE WHO FELL FOR THAT VERY CAUSE OF WHICH OLD GIORGIO VIOLA WAS A DRIFTING RELIC AS A BROKEN SPAR IS SUFFERED TO FLOAT AWAY DISREGARDED AFTER A NAVAL VICTORY
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,WAIT TILL WE GET TO THE MER DE GLACE ADVISED TOM YOU CAN SIT DOWN IN THE MIDDLE OF IT AND SKETCH AWAY ALL YOU WANT TO WELL I'M GOING TO SAID ADELA WITH SUDDEN DETERMINATION I DON'T CARE YOU CAN ALL LAUGH IF YOU WANT TO
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,BUT THOUGH HE HAD USUALLY PROFESSED HIMSELF APPREHENSIVE OF A VIOLENT DEATH HE FOUND ALL HIS FEARS TO BE DISSIPATED BEFORE THAT SUPERIOR COURAGE BY WHICH HE WAS ANIMATED NO ONE SAID HE CAN BE MORE WILLING TO SEND ME OUT OF LIFE THAN I AM DESIROUS TO GO
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,I HAVE ALWAYS RESOLVED THAT I WOULD NEVER BE DEPENDENT ON MY RELATIVES WHILE I HAD MY HEALTH ELLEN SAT UP BRISTLING AND YET YOU ARE WILLING TO GO AWAY TO SOME STRANGE PLACE WHERE NOBODY KNOWS YOU AND SLAVE FOR A COUPLE OF LITTLE SNOBS O ELLEN SAID JULIA PLEADINGLY
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,OF LEISURE EXEMPTION FROM PERSONAL CONTACT WITH INDUSTRIAL PROCESSES OF ANY KIND MUCH OF THE CHARM THAT INVESTS THE PATENT LEATHER SHOE THE STAINLESS LINEN THE LUSTROUS CYLINDRICAL HAT AND THE WALKING STICK
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,WITH RANGING HILLS ON THE BANKS WITH MANY A LINE AGAINST THE SKY AND SHADOWS AND THE CITY AT HAND WITH DWELLINGS SO DENSE AND STACKS OF CHIMNEYS AND ALL THE SCENES OF LIFE AND THE WORKSHOPS AND THE WORKMEN HOMEWARD RETURNING TWELVE
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,FOR SOME MOMENTS IN SILENCE AND THEN SAID YOU ARE YOUNG YOU ARE INNOCENT I MEAN YOU ARE YET INNOCENT OF ANY GREAT CRIME BUT YOU HAVE PASSIONS IN YOUR HEART SCORPIONS THEY SLEEP NOW BEWARE HOW YOU AWAKEN THEM
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,THE GREATER THE SOCIAL ORGANISM THE MORE COMPLEX AND VARIED ITS PARTS THE MORE INTRICATE AND VARIED THE INTERPLAY OF CULTURE AND BREED AND CHARACTER WITHIN IT
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,I KNEW YOU ALSO
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,HE HAD COME BACK AGAIN AND MISSUS GILROY SAID SHE ACCUSED HIM SHE THEN STATED IN HER DIARY THAT SHE LOOKED UPON BERNARD AS AN ACCESSORY AFTER THE FACT HE HAD HIRED GUISEPPE TOLOMEO TO KILL HIS GRANDFATHER AND THEN
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,IF IT WERE NOT JUST WHAT A CORNMEAL PUDDING MIGHT BE THE REST OF THE BILL OF FARE HAD BEEN EXTRA GOOD AND OUR APPETITES MATCHED IT I WISH I WAS TWINS SO'S I COULD EAT MORE SAID DAN WHEN HE SIMPLY HAD TO STOP
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,INDEED THOSE WHO LAID OUT THE CITY HAD NEVER MEANT THAT IT SHOULD BE ABLE TO STAND A REGULAR SIEGE
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,THE WINDOWS OF MISSUS MURPHY'S BOARDING HOUSE WERE OPEN A GROUP OF BOARDERS WERE SEATED ON THE HIGH STOOP UPON ROUND FLAT MATS LIKE GERMAN PANCAKES IN ONE OF THE SECOND FLOOR FRONT WINDOWS MISSUS MC CASKEY AWAITED HER HUSBAND
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,THIS YEAR MISTER MURPHY HAVING THOUGHT HIMSELF ILL TREATED BY THE REVEREND DOCTOR FRANCKLIN WHO WAS ONE OF THE WRITERS OF THE CRITICAL REVIEW PUBLISHED AN INDIGNANT VINDICATION IN
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,IF I HAD NOT READ JONATHAN'S JOURNAL FIRST I SHOULD NEVER HAVE ACCEPTED EVEN A POSSIBILITY POOR POOR DEAR JONATHAN HOW HE MUST HAVE SUFFERED
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,ASSOCIATED WITH A BEING FELT TO BE DIVINE IS NOT UNIVERSAL INASMUCH AS MANY MEMBERS OF SOCIETY ARE FOUND READY TO ACT SELFISHLY TAKING THE LAW INTO THEIR OWN HANDS
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,ABOUT CALIFORNIAN HOPS ABOUT LOS ANGELES WHERE HE HAD BEEN HE FENCING FOR A TOPIC WITH WHICH HE MIGHT GAIN MY AFFECTION AND THEN QUITE SUDDENLY IN THE BRIGHT LIGHT OF THE STREET I SAW FLORENCE RUNNING IT WAS LIKE THAT
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,OF IRRESISTIBLE PASSION TRUE YES IT IS TRUE BUT WHAT DOES THAT TRUTH INVOLVE FOR ME NOT TWO WEEKS
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,NOW THE WHORL IS IN FORM LIKE THE WHORL USED ON EARTH AND THE DESCRIPTION OF IT IMPLIED THAT THERE IS ONE LARGE HOLLOW WHORL WHICH IS QUITE SCOOPED OUT AND INTO THIS IS FITTED ANOTHER LESSER ONE AND ANOTHER
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,THAT'S THE IMPORTANT THING CONSIDERING THAT SPARGO HAD NEVER GONE THROUGH THE EXPERIENCE OF SEARCHING A MAN BEFORE HE MADE SHARP AND CREDITABLE WORK OF SEEING WHAT THE PRISONER CARRIED
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,BUT HE NEVER HAS ANY REGARD FOR HIS POOR SISTER PENELON PENELON AN OLD MAN WHO WAS DIGGING BUSILY AT ONE OF THE BEDS STUCK HIS SPADE IN THE EARTH AND APPROACHED CAP IN HAND STRIVING TO CONCEAL A QUID OF TOBACCO HE HAD JUST THRUST INTO HIS CHEEK
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,BUT IT HAS NOT OVERTAKEN THE PROGRESS IN RESOURCES THE RATE OF INCREASE OF POPULATION IS SLACKENING THE RESULT OF THIS COMBINATION OF EVENTS HAS BEEN A GENERAL RISE OF THE CONDITIONS MAKING FOR POPULAR WELFARE
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,DON QUIXOTE SIGHED ON HEARING THE DUCHESS'S REQUEST AND SAID IF I COULD PLUCK OUT MY HEART AND LAY IT ON A PLATE ON THIS TABLE HERE BEFORE YOUR HIGHNESS'S EYES IT WOULD SPARE MY TONGUE THE PAIN OF TELLING WHAT CAN HARDLY BE THOUGHT OF FOR IN IT YOUR EXCELLENCE WOULD SEE HER PORTRAYED IN FULL
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,THE DESIRE OF TWENTY TONS THE CONTENT OF SIXTY TONS AND THE HUGH GALLANT OF FORTY TONS UPON WHICH HE EMBARKED ONE HUNDRED AND TWENTY THREE SOLDIERS AND SAILORS SETTING SAIL ON THE TWENTY SECOND JULY FIFTEEN EIGHTY SIX
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,OR TO LIE ABOUT IN HIS STEAMER CHAIR AND LISTEN WITH HALF CLOSED EYES
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,WHEN THERE'S NO HUNTING I'M DRIVEN TO THIS KIND OF THING SAID LORD CHILTERN I SUPPOSE IT'S GOOD EXERCISE SAID PHINEAS AND IT GIVES ME SOMETHING TO DO WHEN I'M IN LONDON I FEEL LIKE A GIPSY IN CHURCH TILL THE TIME COMES FOR PROWLING OUT AT NIGHT
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,ASKED CONSTANCE INDIFFERENTLY HER INTEREST WAS IN THE PLACE NOT IN THE PEOPLE
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,AS THE MUNICIPAL SELF GOVERNMENT IS THE ONLY ORGAN WHICH IS CAPABLE OF PROTECTING THE INTERESTS OF THE CITIZENS THE CITY IS BOUND TO SHOW HOSPITALITY TO ALL ORGANISATIONS WHICH DESIRE TO PROFIT BY SUCH HOSPITALITY
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,A CORRECT FORWARD PLACING OF THE TONE WILL DO AWAY WITH THE DARK THROATY TONES THAT ARE SO UNPLEASANT INEFFICIENT AND HARMFUL TO THE THROAT CLOSE THE LIPS
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,ON THE CHRISTMAS MORNING A MERRY CHRISTMAS DID NOT FALL TO THE LOT OF GEORGE VAVASOR ON THE PRESENT OCCASION AN EARLY CHRISTMAS BOX HE DID RECEIVE IN THE SHAPE OF A VERY HURRIED NOTE FROM HIS FRIEND BURGO THIS WILL BE BROUGHT TO YOU BY STICKLING THE NOTE SAID
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,BY MEANS OF HIS WONDERFUL OIL AND POWDER ALL THE COUNTRY HAVE THEIR EYES UPON THIS GENTLEMAN SOME DENY LOUDLY OTHERS ARE INCREDULOUS BUT THOSE WHO HAVE SEEN ACKNOWLEDGE THE TRUTH
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,BUT NOW AND THEN ON SOME JUST OCCASION FOR VIVID INTEREST OR WHOLESOME INDIGNATION A LIGHT WOULD SHINE OUT AS IF SOME SPIRITUAL LAMP HAD BEEN KINDLED WHICH GLOWED BEHIND THOSE EXPRESSIVE ORBS I NEVER SAW THE LIKE IN ANY OTHER HUMAN CREATURE
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,I MUST DRIVE THE BEAR AWAY THE BEAR SCRATCHING THE BARK WITH HIS SHARP CLAWS STOOD WITH HIS BACK TO UNCLE WIGGILY AND THE RABBIT GENTLEMAN THOUGHT HE COULD SCARE THE BIG CREATURE AWAY
LibriSpeech/train-clean-360/953/130625/953-130625-0082.flac,THE PROGRESS OF INTELLECTUAL CULTURE WAS INDEED GREATLY RETARDED BUT THERE WAS NO TIME WHEN THE LIGHT OF LEARNING WAS ENTIRELY EXTINGUISHED FOR EVEN DURING THE MOST TROUBLOUS TIMES
LibriSpeech/train-clean-360/6082/56174/6082-56174-0051.flac,LET ME OUT OF THIS TRAP AND I WILL NOT HURT YOU SAVE ME FROM THE RAIN THAT I MAY SAVE YOU FROM THE SUN IF YOU SHOULD NEED HELP SO MVOO LAANA BELIEVED HIM AND LET HIM OUT OF THE TRAP AND SIMBA KONGWAY BEFORE GOING HIS WAY SAID
LibriSpeech/train-clean-360/7939/120330/7939-120330-0031.flac,BLEW A GALE AND RETARDED THE STEAMER THE RANGOON ROLLED HEAVILY AND THE PASSENGERS BECAME IMPATIENT OF THE LONG MONSTROUS WAVES WHICH THE WIND RAISED BEFORE THEIR PATH
LibriSpeech/train-clean-360/4899/32637/4899-32637-0014.flac,WHILE HER HUSBAND HAD BEEN OBLIGED TO MAKE A JOURNEY TO COPENHAGEN IT WAS THE FIRST TIME THAT THEY HAD BEEN SEPARATED IT IS REMARKABLE THAT SHE SEEMS TO HAVE HAD MORE THAN A MERE APPREHENSION ALMOST AN ASSURED FOREBODING OF WHAT AWAITED HER
LibriSpeech/train-clean-360/2061/147110/2061-147110-0036.flac,APPRECIATING HIS ATTITUDE TOWARD HIS OWN SEX FOUR OR FIVE YEARS LATER HE CAME ACROSS RAFFALOVICH'S BOOK AND EVER SINCE HAS FELT A REAL DEBT OF GRATITUDE TO ITS AUTHOR M O HAS NO WISH TO INJURE SOCIETY AT LARGE
LibriSpeech/train-clean-360/1827/143625/1827-143625-0036.flac,THE CEREMONY OF BETROTHAL OVER THE POPE AND THE DUKE BUSIED THEMSELVES WITH MAKING PREPARATIONS FOR THE DEPARTURE THE POPE WHO WISHED THE JOURNEY TO BE MADE WITH A GREAT DEGREE OF SPLENDOUR
LibriSpeech/train-clean-360/4243/187023/4243-187023-0008.flac,HE WAS ALARMED AND EVERYTHING MISTER TEBRICK SAID CONFIRMED WHAT HE HAD BEEN LED TO EXPECT HE WOULD FIND AT RYLANDS WHEN HE WAS OUTSIDE HOWEVER HE ASKED MISTER TEBRICK YOU DON'T HAVE MANY VISITORS NOW EH NO I NEVER SEE ANYONE IF I CAN AVOID IT
LibriSpeech/train-clean-360/7981/112061/7981-112061-0014.flac,THE HAND IN WHICH HE WROTE THE ADDRESS WAS NOT A STEADY ONE BUT WRITE IT HE DID SOMEHOW AND WENT DOWN STAIRS TO OPEN THE STREET DOOR READY FOR THE COMING OF THE POULTERER'S MAN
LibriSpeech/train-clean-360/6567/53342/6567-53342-0021.flac,THIS WAS ELEANOR'S OPPORTUNITY TURNING FURIOUSLY ON GRACE HER EYES FLASHING SHE EXCLAIMED YES THERE IS ONE GIRL WHO WOULD TELL ANYTHING AND THAT GIRL IS YOU YOU PRETEND TO BE HONORABLE AND HIGH PRINCIPLED
LibriSpeech/train-clean-360/90/121085/90-121085-0002.flac,THE PETTY BOURGEOISIE IN ORDER TO DEFEAT THE WORKERS SOLDIERS AND PEASANTS WOULD COMBINE WITH THE DEVIL HIMSELF HE SAID ONCE
